gid,rank,votes,title,category,year,authors,avg_rating,pages,published,publisher,5stars,4stars,3stars,2stars,1stars
13226173,13,868,"The Infernal Devices: Clockwork Angel (The Infernal Devices: Manga, #1)",Graphic Novels & Comics,"2,012","[Cassandra Clare, Hye-Kyung Baek, Hyekyung Baek]",4.21,243 pages,?2012-10-30?,Yen Press,"7,072","3,467","1,881",549,434
12132930,14,747,"The Unwritten, Vol. 5: On to Genesis",Graphic Novels & Comics,"2,012","[Mike Carey, Peter Gross, Vince Locke, Yuko Shimizu]",3.97,unknown,?2012-01-17?,Vertigo,"2,203","2,208","1,240",332,156
11389398,15,737,Friends With Boys,Graphic Novels & Comics,"2,012",[Faith Erin Hicks],3.84,220 pages,?2012-02-28?,First Second,"3,893","5,095","3,523",810,297
13513205,16,573,A Wrinkle in Time: The Graphic Novel,Graphic Novels & Comics,"2,012","[Hope Larson, Madeleine L'Engle]",3.91,392 pages,?2012-10-02?,Margaret Ferguson Books,"6,465","5,837","4,138","1,235",523
12153951,17,429,"American Vampire, Vol. 3",Graphic Novels & Comics,"2,012","[Scott Snyder, Rafael Albuquerque, Sean Gordon Murphy, Danijel Žeželj]",4.14,288 pages,?2012-02-07?,Vertigo,"3,664","3,065","1,368",306,149
13228097,18,279,"Fables, Vol. 17: Inherit the Wind",Graphic Novels & Comics,"2,012","[Bill Willingham, Mark Buckingham, Joao Ruas, Steve Leialoha, Andrew Pepoy, P. Craig Russell, Adam Hughes]",4.03,144 pages,?2012-07-10?,Vertigo,"2,313","2,816","1,529",212,43
13228306,19,126,"Scalped, Vol. 9: Knuckle Up (Scalped, #9)",Graphic Novels & Comics,"2,012","[Jason Aaron, R.M. Guéra, Igor Kordey, Timothy Truman, Jill Thompson, Jordi Bernet, Denys Cowan, Dean Haspiel, Brendan McCarthy, Steve Dillon]",4.41,144 pages,?2012-07-31?,Vertigo,925,519,159,30,13
13227874,20,122,"Batwoman, Volume 1: Hydrology",Graphic Novels & Comics,"2,012","[J.H. Williams III, W. Haden Blackman, Amy Reeder, Richard Friend, Dave    Stewart]",4.06,160 pages,?2012-06-19?,DC Comics,"3,659","3,277","1,600",426,211
13588404,1,"5,520",A Thousand Mornings,Poetry,"2,012",[Mary Oliver],4.2,82 pages,?2012-10-11?,Penguin Press,"5,605","3,799","1,817",423,192
11737010,2,"1,333",Alien vs. Predator,Poetry,"2,012",[Michael  Robbins],3.51,88 pages,?2012-03-27?,Penguin Books Ltd,344,333,273,165,114
12924640,3,"1,193","Love, an Index",Poetry,"2,012",[Rebecca Lindenberg],4.32,96 pages,?2012-03-20?,McSweeney's,351,201,67,16,15
13123245,4,"1,012",B,Poetry,"2,012","[Sarah Kay, Sophia Janowitz]",4.52,48 pages,?2011-11-29?,The Domino Project,"2,164",671,270,75,27
13508406,5,851,The Unwords,Poetry,"2,012",[Non Nomen],3.63,90 pages,?2012-03-09?,Non Nomen,85,65,52,39,17
13220873,6,801,Slow Lightning,Poetry,"2,012",[Eduardo C. Corral],4.27,96 pages,?2012-04-03?,Yale University Press,561,364,133,37,17
13429607,7,778,Thrall,Poetry,"2,012",[Natasha Trethewey],4.1,84 pages,?2012-08-28?,Houghton Mifflin Harcourt,465,418,192,46,24
13427909,8,693,A Beautiful Marsupial Afternoon: New (Soma)tics,Poetry,"2,012",[C.A.  Conrad],4.29,240 pages,?2012-04-03?,Wave Books,185,83,43,12,7
12510877,9,678,"Useless Landscape, or A Guide for Boys",Poetry,"2,012",[D.A. Powell],4.02,108 pages,?2012-02-14?,Graywolf Press,139,104,82,24,1
13366931,10,610,Goat In The Snow,Poetry,"2,012",[Emily Pettit],4.25,63 pages,?2012-01-03?,"Birds, LLC",98,53,23,10,3
13061195,11,389,This Can't Be Life,Poetry,"2,012",[Dana Ward],4.45,136 pages,?2012-01-17?,Edge Books,78,24,5,6,3
12585315,12,311,Almost Invisible: Poems,Poetry,"2,012",[Mark Strand],3.84,68 pages,?2012-03-13?,Knopf,125,173,113,32,6
13335441,13,295,The Oregon Trail Is the Oregon Trail,Poetry,"2,012",[Gregory Sherl],4.2,65 pages,?2012-01-30?,Mud Luscious Press,88,48,18,9,6
13236888,14,251,Snowflake,Poetry,"2,012",[Eileen Myles],4.05,232 pages,?2012-04-03?,Wave Books,126,124,59,19,4
13604108,15,236,Fabric,Poetry,"2,012",[Jessica Bell],4.43,64 pages,?2012-04-25?,Vine Leaves Press,32,9,6,1,1
13497896,16,227,Fjords Vol.1,Poetry,"2,012",[Zachary Schomburg],4.24,62 pages,?2012-03-06?,Black Ocean,196,129,66,11,4
13152144,17,170,Dispatch from the Future: Poems,Poetry,"2,012",[Leigh Stein],3.6,144 pages,?2012-07-24?,Melville House,52,92,52,35,9
13530012,18,154,October Mourning: A Song for Matthew Shepard,Poetry,"2,012",[Lesléa Newman],4.15,111 pages,?2012-09-25?,Candlewick,"1,901","1,049",551,187,129
15764183,19,122,Out of True,Poetry,"2,012",[Amy Durant],4.31,94 pages,?2012-08-01?,Luna Station Press,18,13,3,2,0
13707574,20,52,Mayakovsky's Revolver,Poetry,"2,012",[Matthew Dickman],4.31,94 pages,?2012-10-01?,W. W. Norton  Company,287,178,60,18,7
11735983,1,"20,328","Insurgent (Divergent, #2)",Goodreads Author,"2,012",[Veronica Roth],4.04,525 pages,?2012-05-01?,HarperCollins Children's Books,"419,117","392,573","220,185","57,003","14,720"
8755776,2,"13,858","City of Lost Souls (The Mortal Instruments, #5)",Goodreads Author,"2,012",[Cassandra Clare],4.28,546 pages,?2012-05-08?,Margaret K. McElderry Books,"205,114","120,122","54,171","13,076","4,406"
12837725,3,"12,617",Gone Girl,Goodreads Author,"2,012",[Gillian Flynn],4.07,419 pages,?2012-06-05?,Crown Publishers,"869,755","790,550","350,680","100,651","56,593"
13536860,4,"11,930","Fifty Shades Freed (Fifty Shades, #3)",Goodreads Author,"2,012",[E.L. James],3.86,579 pages,?2012-04-17?,Vintage Books,"291,424","155,901","125,219","63,624","45,375"
8709523,5,"7,245","The Golden Lily (Bloodlines, #2)",Goodreads Author,"2,012",[Richelle Mead],4.35,418 pages,?2012-06-12?,Penguin Group,"53,990","32,676","12,156","2,065",794
11235712,6,"5,810","Cinder (The Lunar Chronicles, #1)",Goodreads Author,"2,012",[Marissa Meyer],4.15,390 pages,?2012-01-03?,Feiwel and Friends,"287,041","207,343","92,726","25,966","16,689"
15803858,7,"5,511","Slammed (Slammed, #1)",Goodreads Author,"2,012",[Colleen Hoover],4.27,317 pages,?2012-09-18?,Simon & Schuster,"104,947","59,669","26,231","7,096","3,538"
13548456,8,"5,191","Easy (Contours of the Heart, #1)",Goodreads Author,"2,012",[Tammara Webber],4.09,310 pages,?2012-05-25?,None,"90,156","70,011","34,973","9,606","5,552"
9593911,9,"4,985","Pandemonium (Delirium, #2)",Goodreads Author,"2,012",[Lauren Oliver],4.05,375 pages,?2012-02-28?,HarperTeen,"83,487","77,534","41,020","10,128","3,804"
13047090,10,"4,535","Onyx (Lux, #2)",Goodreads Author,"2,012",[Jennifer L. Armentrout],4.3,366 pages,?2012-08-14?,Entangled Teen,"72,208","43,596","17,702","4,103","1,488"
11367726,11,"2,594",Defending Jacob,Goodreads Author,"2,012",[William Landay],3.98,421 pages,?2012-01-31?,Delacorte Press,"75,732","102,692","49,143","10,310","3,380"
12043770,12,"2,227","Third Grave Dead Ahead (Charley Davidson, #3)",Goodreads Author,"2,012",[Darynda Jones],4.38,310 pages,?2012-01-31?,St. Martin's Press,"19,582","13,552","4,049",454,122
13453029,13,"2,118","Wool Omnibus (Silo, #1)",Goodreads Author,"2,012",[Hugh Howey],4.23,509 pages,?2012-01-25?,Broad Reach Publishing,"68,149","56,778","19,636","4,451","1,447"
15760001,14,"1,916","On Dublin Street (On Dublin Street, #1)",Goodreads Author,"2,012",[Samantha Young],4.22,372 pages,?2012-08-31?,None,"79,580","52,433","22,232","6,135","3,186"
9275658,15,"1,907","Legend (Legend, #1)",Goodreads Author,"2,012",[Marie Lu],4.18,305 pages,?2011-11-29?,Putnam Juvenile,"178,569","129,217","60,511","14,602","6,577"
13050840,16,"1,487","Gunmetal Magic (Kate Daniels, #5.5)",Goodreads Author,"2,012",[Ilona Andrews],4.28,434 pages,?2012-07-31?,Ace,"13,807","11,880","4,060",462,135
13448656,17,"1,379","Motorcycle Man (Dream Man, #4)",Goodreads Author,"2,012",[Kristen Ashley],4.41,335 pages,?2012-05-22?,Smashwords,"30,535","13,997","4,795","1,201",729
11559200,18,"1,135","Shadow of Night (All Souls Trilogy, #2)",Goodreads Author,"2,012",[Deborah Harkness],4.07,584 pages,?2012-07-10?,Viking Adult,"61,950","58,650","30,069","7,283","2,226"
13451045,19,848,"Bared to You (Crossfire, #1)",Goodreads Author,"2,012",[Sylvia Day],4.18,360 pages,?2012-04-03?,Sylvia Day,"223,597","117,510","63,601","22,102","11,742"
15816413,20,760,"Gabriel's Rapture (Gabriel's Inferno, #2)",Goodreads Author,"2,012",[Sylvain Reynard],4.22,416 pages,?2012-09-04?,Berkley,"53,937","30,509","15,250","4,444","2,131"
11870085,1,"37,438",The Fault in Our Stars,Young Adult Fiction,"2,012",[John Green],4.22,313 pages,?2012-01-10?,Dutton Books,"1,679,095","946,554","466,092","135,668","72,555"
14759983,2,"8,890","Easy (Contours of the Heart, #1)",Young Adult Fiction,"2,012",[Tammara Webber],4.09,304 pages,?2012-05-25?,CreateSpace,"90,156","70,011","34,973","9,606","5,552"
15803858,3,"6,495","Slammed (Slammed, #1)",Young Adult Fiction,"2,012",[Colleen Hoover],4.27,317 pages,?2012-09-18?,Simon & Schuster,"104,947","59,669","26,231","7,096","3,538"
10560331,4,"5,620","Out of Sight, Out of Time (Gallagher Girls, #5)",Young Adult Fiction,"2,012",[Ally Carter],4.32,294 pages,?2012-03-13?,Hyperion Book CH,"26,778","14,414","5,896","1,247",841
13454149,5,"4,465","Barely Breathing (Breathing, #2)",Young Adult Fiction,"2,012",[Rebecca    Donovan],4.32,385 pages,?2012-05-08?,Smashwords,"35,171","20,330","8,043","1,887",761
10194514,6,"4,013","Pushing the Limits (Pushing the Limits, #1)",Young Adult Fiction,"2,012",[Katie McGarry],4.07,392 pages,?2012-07-31?,Harlequin Teen,"46,292","36,856","19,625","5,260","2,839"
12851538,7,"3,513","Code Name Verity (Code Name Verity, #1)",Young Adult Fiction,"2,012",[Elizabeth Wein],4.05,343 pages,?2012-05-15?,"Little, Brown Books for Young Readers","36,608","29,991","14,338","4,910","2,617"
10798416,8,"3,061",The Statistical Probability of Love at First Sight,Young Adult Fiction,"2,012",[Jennifer E. Smith],3.78,236 pages,?2012-01-02?,Poppy/Little Brown,"30,780","35,216","28,289","8,376","2,966"
12294652,9,"2,388",My Life Next Door,Young Adult Fiction,"2,012",[Huntley Fitzpatrick],4.0,394 pages,?2012-06-14?,Dial Books For Young Readers,"48,612","43,541","25,320","7,007","3,182"
13628209,10,"2,274","The Boy Who Sneaks in My Bedroom Window (The Boy Who Sneaks in My Bedroom Window, #1)",Young Adult Fiction,"2,012",[Kirsty Moseley],3.92,242 pages,?2012-04-30?,Createspace,"26,777","16,532","10,063","4,705","4,129"
9888775,11,"1,417",Catching Jordan,Young Adult Fiction,"2,012",[Miranda Kenneally],3.86,288 pages,?2011-12-01?,Sourcebooks Fire,"20,052","17,459","13,446","4,304","2,075"
15864129,12,"1,285","Crash (Crash, #1)",Young Adult Fiction,"2,012",[Nicole  Williams],4.0,322 pages,?2012-07-20?,CreateSpace,"21,926","20,229","10,892","3,208","1,622"
15852521,13,967,"The Vincent Brothers (The Vincent Boys, #2)",Young Adult Fiction,"2,012",[Abbi Glines],4.12,296 pages,?2012-06-05?,CreateSpace,"20,002","16,083","8,265","1,974",726
12924297,14,775,Never Fall Down,Young Adult Fiction,"2,012",[Patricia McCormick],4.17,216 pages,?2012-05-08?,Balzer + Bray,"4,166","3,754","1,345",322,162
13636392,15,766,"Because of Low (Sea Breeze, #2)",Young Adult Fiction,"2,012",[Abbi Glines],4.13,294 pages,?2012-02-22?,None,"21,697","20,437","9,411","1,835",477
15818969,16,650,The Sea of Tranquility,Young Adult Fiction,"2,012",[Katja Millay],4.31,380 pages,?2012-09-05?,Antisocialite Press LLC,"42,776","20,890","8,723","2,700","1,555"
7766027,17,379,"I Hunt Killers (I Hunt Killers, #1)",Young Adult Fiction,"2,012",[Barry Lyga],4.01,359 pages,?2012-04-03?,"Little, Brown and Company","12,359","11,834","6,103","1,608",860
11133791,18,276,Tilt,Young Adult Fiction,"2,012",[Ellen Hopkins],4.2,608 pages,?2012-09-11?,Margaret K. McElderry Books,"7,069","4,466","2,362",553,235
11595276,19,196,The Miseducation of Cameron Post,Young Adult Fiction,"2,012",[Emily M. Danforth],4.03,470 pages,?2012-02-07?,Balzer + Bray,"12,938","12,850","6,058","1,578",951
9403947,20,161,Something like Normal,Young Adult Fiction,"2,012",[Trish Doller],3.81,224 pages,?2012-06-19?,Bloomsbury USA Childrens,"4,848","5,662","4,233","1,205",452
12643928,1,"23,827","Insurgent (Divergent, #2)",Young Adult Fantasy,"2,012",[Veronica Roth],4.04,525 pages,?2012-05-01?,Katherine Tegen Books,"419,117","392,573","220,185","57,003","14,720"
8755776,2,"14,814","City of Lost Souls (The Mortal Instruments, #5)",Young Adult Fantasy,"2,012",[Cassandra Clare],4.28,546 pages,?2012-05-08?,Margaret K. McElderry Books,"205,114","120,122","54,171","13,076","4,406"
8709523,3,"7,462","The Golden Lily (Bloodlines, #2)",Young Adult Fantasy,"2,012",[Richelle Mead],4.35,418 pages,?2012-06-12?,Penguin Group,"53,990","32,676","12,156","2,065",794
11235712,4,"7,098","Cinder (The Lunar Chronicles, #1)",Young Adult Fantasy,"2,012",[Marissa Meyer],4.15,390 pages,?2012-01-03?,Feiwel and Friends,"287,041","207,343","92,726","25,966","16,689"
13047090,5,"6,072","Onyx (Lux, #2)",Young Adult Fantasy,"2,012",[Jennifer L. Armentrout],4.3,366 pages,?2012-08-14?,Entangled Teen,"72,208","43,596","17,702","4,103","1,488"
12680907,6,"5,952","Bitterblue (Graceling Realm, #3)",Young Adult Fantasy,"2,012",[Kristin Cashore],4.0,576 pages,?2012-05-01?,Dial,"34,718","34,689","19,003","5,119","1,670"
9593911,7,"5,089","Pandemonium (Delirium, #2)",Young Adult Fantasy,"2,012",[Lauren Oliver],4.05,375 pages,?2012-02-28?,HarperTeen,"83,487","77,534","41,020","10,128","3,804"
10507293,8,"4,689","The Selection (The Selection, #1)",Young Adult Fantasy,"2,012",[Kiera Cass],4.14,336 pages,?2012-04-24?,HarperTeen,"379,679","229,947","124,448","39,149","22,243"
10194157,9,"4,373","Shadow and Bone (The Shadow and Bone Trilogy, #1)",Young Adult Fantasy,"2,012",[Leigh Bardugo],4.02,358 pages,?2012-06-05?,Henry Holt and Company,"92,337","100,979","50,774","11,470","4,402"
12971616,10,"3,836","The Rise of Nine (Lorien Legacies, #3)",Young Adult Fantasy,"2,012",[Pittacus Lore],4.18,372 pages,?2012-08-21?,HarperCollins,"41,876","32,489","15,191","2,988","1,221"
9275658,11,"2,384","Legend (Legend, #1)",Young Adult Fantasy,"2,012",[Marie Lu],4.18,305 pages,?2011-11-29?,Putnam Juvenile,"178,569","129,217","60,511","14,602","6,577"
10756656,12,"2,087","Under the Never Sky (Under the Never Sky, #1)",Young Adult Fantasy,"2,012",[Veronica Rossi],4.0,374 pages,?2012-01-03?,HarperCollins,"39,520","38,003","19,326","5,464","3,162"
10215349,13,"1,971","The Immortal Rules (Blood of Eden, #1)",Young Adult Fantasy,"2,012",[Julie Kagawa],4.09,485 pages,?2012-04-24?,Harlequin Teen,"26,997","20,634","10,432","2,928","1,699"
11563110,14,"1,452","Hallowed (Unearthly, #2)",Young Adult Fantasy,"2,012",[Cynthia Hand],4.12,403 pages,?2012-01-17?,HarperTeen,"30,302","23,108","11,886","3,055","1,415"
11808950,15,"1,434","Sweet Evil (Sweet, #1)",Young Adult Fantasy,"2,012",[Wendy Higgins],4.11,447 pages,?2012-05-01?,HarperTeen,"31,488","20,547","10,610","3,443","2,187"
13449693,16,953,"The Raven Boys (The Raven Cycle, #1)",Young Adult Fantasy,"2,012",[Maggie Stiefvater],4.06,408 pages,?2013-07-30?,Scholastic Inc.,"97,322","86,190","40,056","11,529","6,242"
12751687,17,936,"Finale (Hush, Hush, #4)",Young Adult Fantasy,"2,012",[Becca Fitzpatrick],4.2,464 pages,?2012-10-23?,Simon & Schuster Books for Young Readers,"68,067","35,233","20,108","6,489","2,849"
12394100,18,785,"Seraphina (Seraphina, #1)",Young Adult Fantasy,"2,012",[Rachel Hartman],3.96,467 pages,?2012-07-10?,Random House Books for Young Readers,"25,752","28,255","14,591","3,919","2,113"
7896527,19,603,"Throne of Glass (Throne of Glass, #1)",Young Adult Fantasy,"2,012",[Sarah J. Maas],4.22,406 pages,?2012-08-07?,Bloomsbury USA Children's,"270,460","152,427","68,932","21,493","14,777"
7728889,20,523,"The Diviners (The Diviners, #1)",Young Adult Fantasy,"2,012",[Libba Bray],3.97,578 pages,?2012-09-18?,"Little, Brown Books for Young Readers","24,495","26,931","12,961","3,745","1,955"
12127750,1,"16,681","The Mark of Athena (The Heroes of Olympus, #3)",Middle Grade & Children's,"2,012",[Rick Riordan],4.46,586 pages,?2012-10-02?,Disney-Hyperion Books,"255,226","110,619","38,108","7,030","4,563"
13563669,2,"7,912","The Third Wheel (Diary of a Wimpy Kid, #7)",Middle Grade & Children's,"2,012",[Jeff Kinney],4.21,224 pages,?2012-11-13?,Amulet Books,"35,214","16,756","10,539","2,990","1,461"
11387515,3,"6,216","Wonder (Wonder, #1)",Middle Grade & Children's,"2,012",[R.J. Palacio],5.0,315 pages,?2012-02-14?,Alfred A. Knopf,"34,300",951,"-6,109","-1,949",-179
9307674,4,"5,590",The Last Guardian (Artemis Fowl #8),Middle Grade & Children's,"2,012",[Eoin Colfer],4.15,328 pages,?2012-07-10?,Disney/Hyperion Books,"22,459","15,868","8,103","1,989","1,009"
11607446,5,"4,311","The Wishing Spell (The Land of Stories, #1)",Middle Grade & Children's,"2,012","[Chris Colfer, Brandon Dorman]",4.23,438 pages,?2012-07-17?,"Little, Brown Young Readers","47,156","23,066","11,974","3,671","2,456"
12893742,6,"3,715","The Serpent's Shadow (The Kane Chronicles, #3)",Middle Grade & Children's,"2,012",[Rick Riordan],4.29,406 pages,?2012-05-01?,Hyperion Books,"55,887","37,392","16,209","2,641",681
12432220,7,"3,074","The False Prince (The Ascendance Series, #1)",Middle Grade & Children's,"2,012",[Jennifer A. Nielsen],4.22,342 pages,?2012-04-01?,"Scholastic, Inc.","32,181","23,691","9,550","2,183","1,045"
12902884,8,"2,394","The Extraordinary Education of Nicholas Benedict (The Mysterious Benedict Society, #0.5)",Middle Grade & Children's,"2,012","[Trenton Lee Stewart, Diana Sudyka]",4.36,470 pages,?2012-04-10?,"Little, Brown and Company","6,647","4,153","1,410",247,73
12081467,9,"2,084",Chomp,Middle Grade & Children's,"2,012",[Carl Hiaasen],3.95,290 pages,?2012-03-27?,Knopf Books for Young Readers,"5,577","7,134","4,115",772,247
11594337,10,"1,717",The One and Only Ivan,Middle Grade & Children's,"2,012","[Katherine Applegate, Patricia Castelao]",4.25,307 pages,?2012-01-17?,HarperCollins,"63,975","35,923","14,749","4,387","3,460"
11254850,11,880,"Seeds of Rebellion (Beyonders, #2)",Middle Grade & Children's,"2,012",[Brandon Mull],4.27,512 pages,?2012-03-13?,Aladdin,"12,912","8,538","3,464",668,333
12384984,12,795,See You at Harry's,Middle Grade & Children's,"2,012",[Jo Knowles],4.12,310 pages,?2012-05-08?,Candlewick Press,"5,499","3,984","2,069",550,293
12926804,13,776,One for the Murphys,Middle Grade & Children's,"2,012",[Lynda Mullaly Hunt],4.32,224 pages,?2012-05-10?,Nancy Paulsen Books (Penguin Group for Young Readers (USA),"12,878","7,347","2,889",673,298
12822875,14,736,"The Council of Mirrors (The Sisters Grimm, #9)",Middle Grade & Children's,"2,012","[Michael Buckley, Peter Ferguson]",4.38,352 pages,?2012-04-24?,Harry N. Abrams,"6,229","2,969","1,188",270,139
12926132,15,684,"Palace of Stone (Princess Academy, #2)",Middle Grade & Children's,"2,012",[Shannon Hale],3.97,336 pages,?2012-08-21?,Bloomsbury Children's Books,"6,291","8,138","4,792",791,149
11512688,16,630,"The Dead of Night (The 39 Clues: Cahills vs. Vespers, #3)",Middle Grade & Children's,"2,012",[Peter Lerangis],4.16,192 pages,?2012-03-06?,Scholastic Inc.,"8,448","4,753","3,393",642,299
13538708,17,474,"The Girl Who Fell Beneath Fairyland and Led the Revels There (Fairyland, #2)",Middle Grade & Children's,"2,012","[Catherynne M. Valente, Ana Juan]",4.18,258 pages,?2012-10-02?,Feiwel & Friends,"3,828","3,636","1,469",234,75
13477819,18,374,"Who Could That Be at This Hour? (All the Wrong Questions, #1)",Middle Grade & Children's,"2,012","[Lemony Snicket, Seth]",3.84,258 pages,?2012-10-24?,Little Brown,"6,664","8,060","5,788","1,447",563
